Taxa(Species/Node),Isolate(SpecimenID/repeat),Centroid_size,Tube_curvature,Lobe_area_ratio,Tube_dilation,Lobe_recurvation
Node_13,rep_097,116902.2275,-0.000161414,0.066669376,1.036941574,327.4665938
Node_13,rep_098,116457.481,-0.000200989,0.063254882,1.00044766,335.6328019
Node_13,rep_099,116788.9501,-0.000176278,0.064658513,1.013833374,329.3352911
Node_13,rep_100,117999.2875,-0.000198187,0.062966614,0.986759143,319.0514449
Node_14,rep_001,118826.1128,-0.000128998,0.067057244,0.884947183,235.850942
Node_14,rep_002,119849.5243,-0.000126342,0.068508167,0.898041882,233.3284419
Node_14,rep_003,117804.0824,-0.000132822,0.068231514,0.883737996,243.7456909
Node_14,rep_004,118594.2543,-0.000124065,0.068681821,0.893516649,235.6797746
Node_14,rep_005,119933.164,-0.000124305,0.067047949,0.899893883,238.1454605
Node_14,rep_006,117116.8083,-0.000130785,0.065727036,0.880233797,228.8677233
Node_14,rep_007,121686.4239,-0.000127452,0.067162331,0.892537692,239.19264
Node_14,rep_008,118487.474,-0.000126891,0.067081154,0.891178559,227.3739839
Node_14,rep_009,119692.3804,-0.00014055,0.070138784,0.908129567,249.3793328
Node_14,rep_010,118903.7784,-0.000122766,0.067137281,0.892943041,243.9825449
Node_14,rep_011,118537.2942,-0.000121652,0.067439684,0.905666576,231.4896469
Node_14,rep_012,121703.7675,-0.000134367,0.06761336,0.903547591,240.2565046
Node_14,rep_013,118755.6524,-0.000137577,0.068407084,0.903007301,233.9126625
Node_14,rep_014,119334.9424,-0.000130202,0.067271298,0.903747307,229.0184737
Node_14,rep_015,119862.546,-0.000128674,0.068661169,0.910250719,246.9272204
Node_14,rep_016,119681.9572,-0.000121341,0.066024202,0.887682572,227.8240599
Node_14,rep_017,118429.9562,-0.000121801,0.06740393,0.892714743,228.7228362
Node_14,rep_018,120479.3373,-0.000130783,0.066415762,0.885233151,235.9439378
Node_14,rep_019,120200.1203,-0.000130267,0.066925812,0.887667671,226.8795543
Node_14,rep_020,117692.7188,-0.000133286,0.067423752,0.899597411,231.4952312
Node_14,rep_021,119582.4237,-0.000141337,0.070196205,0.900493035,252.079996
Node_14,rep_022,118304.1517,-0.000139345,0.069608056,0.90417059,244.9814519
Node_14,rep_023,120413.9179,-0.000128323,0.068162762,0.905922918,244.0759421
Node_14,rep_024,118751.5517,-0.000118874,0.067634082,0.89326744,235.8686632
Node_14,rep_025,118379.467,-0.000138103,0.068734968,0.887147787,244.4054016
Node_14,rep_026,119916.0085,-0.000135421,0.06793272,0.903863685,242.0003939
Node_14,rep_027,119775.3765,-0.000118237,0.065889648,0.893222941,226.2788291
Node_14,rep_028,118681.8465,-0.000133412,0.069795628,0.907095137,245.6761622
Node_14,rep_029,118420.0383,-0.00012238,0.067277686,0.902403787,226.4794543
Node_14,rep_030,118725.6423,-0.000129878,0.066491523,0.885574344,235.899972
Node_14,rep_031,118388.1499,-0.000127388,0.069735846,0.907734365,247.8819889
Node_14,rep_032,119649.1591,-0.000128715,0.068714264,0.907046238,238.0205637
Node_14,rep_033,121292.8906,-0.000129993,0.068536667,0.900882721,245.5941507
Node_14,rep_034,118099.0672,-0.000139492,0.068881769,0.900293637,249.7902197
Node_14,rep_035,119020.8487,-0.000126663,0.067342703,0.895505496,228.2386119
Node_14,rep_036,120304.225,-0.000121283,0.068631448,0.912320634,236.628968
Node_14,rep_037,118098.0926,-0.000130831,0.067331037,0.891343145,240.1711572
Node_14,rep_038,118146.3214,-0.000123601,0.068043397,0.908442262,231.8929219
Node_14,rep_039,121427.637,-0.000123488,0.06759915,0.908858894,232.585208
Node_14,rep_040,119226.4416,-0.000130822,0.067163322,0.882768707,230.736769
Node_14,rep_041,118238.7812,-0.000127518,0.068120836,0.904856993,244.9544495
Node_14,rep_042,119910.5885,-0.00012043,0.067474252,0.892341052,237.0774411
Node_14,rep_043,119597.7867,-0.000130476,0.067372607,0.889524177,239.5834853
Node_14,rep_044,120385.9092,-0.000129114,0.066719821,0.890685238,229.9281098
Node_14,rep_045,119183.873,-0.000122612,0.067970808,0.892170283,240.5981645
Node_14,rep_046,118275.2759,-0.000130213,0.070323102,0.909047997,240.8801605
Node_14,rep_047,120671.7067,-0.000146274,0.069373944,0.899625093,250.4913558
Node_14,rep_048,118176.1537,-0.000127901,0.070222484,0.912623634,242.022271
Node_14,rep_049,118817.9849,-0.000126891,0.066673797,0.885145187,236.3243149
Node_14,rep_050,119992.6461,-0.000123757,0.069122054,0.908112882,249.8268303
Node_14,rep_051,120453.226,-0.000131523,0.066486711,0.898409316,237.3033533
Node_14,rep_052,120606.6503,-0.000132521,0.066740988,0.885771941,249.5711339
Node_14,rep_053,118470.2261,-0.000122992,0.067042236,0.900556474,238.0615435
Node_14,rep_054,119859.5759,-0.00012459,0.069227803,0.905985775,243.1221547
Node_14,rep_055,119377.6193,-0.000135085,0.0675499,0.891123433,240.5177814
Node_14,rep_056,118665.8413,-0.000139479,0.069904213,0.903476607,244.5846771
Node_14,rep_057,120941.9561,-0.000121626,0.068685996,0.907522247,247.7340365
Node_14,rep_058,118284.82,-0.000124718,0.06815701,0.898025813,239.4529629
Node_14,rep_059,119024.8584,-0.000128599,0.067761774,0.893254179,237.7532471
Node_14,rep_060,119429.8414,-0.000126185,0.065662698,0.882586702,229.7335393
Node_14,rep_061,119873.7006,-0.000117378,0.067470886,0.904770185,236.5696233
Node_14,rep_062,120277.4144,-0.000129626,0.066711613,0.903333755,236.2625093
Node_14,rep_063,118277.4605,-0.000122097,0.067947401,0.909789384,229.7125237
Node_14,rep_064,118920.705,-0.00013259,0.068475866,0.902545979,241.6809793
Node_14,rep_065,118481.7633,-0.000133819,0.067141158,0.885051203,246.2106985
Node_14,rep_066,119301.5349,-0.000138699,0.068643412,0.889819796,244.8444971
Node_14,rep_067,121471.0092,-0.000145186,0.069444128,0.907083192,249.0775516
Node_14,rep_068,120410.5406,-0.000124828,0.069525157,0.906663793,249.0545071
Node_14,rep_069,119024.0309,-0.00012478,0.065559852,0.885389295,228.9925087
Node_14,rep_070,120076.8009,-0.000141173,0.068227534,0.891081924,243.7856557
Node_14,rep_071,118447.8744,-0.000130096,0.068993442,0.905063447,240.9179318
Node_14,rep_072,117214.3898,-0.000132542,0.07030881,0.905379549,240.3412108
Node_14,rep_073,117774.2346,-0.000135426,0.068299498,0.899869319,234.4387996
Node_14,rep_074,119009.0578,-0.000131857,0.068335894,0.889795897,240.2326355
Node_14,rep_075,119760.8772,-0.000132803,0.067505589,0.890441706,241.3605028
Node_14,rep_076,117137.616,-0.000128097,0.067695603,0.894468839,232.7851167
Node_14,rep_077,120805.356,-0.000115722,0.066021462,0.894412425,225.6779404
Node_14,rep_078,118932.7838,-0.000124762,0.069598392,0.909483178,248.115648
Node_14,rep_079,118334.5329,-0.000137752,0.068430521,0.905259809,232.3089598
Node_14,rep_080,119967.6266,-0.000135001,0.069662583,0.906783516,242.5033878
Node_14,rep_081,119311.7318,-0.000132103,0.066836514,0.886370268,247.9604888
Node_14,rep_082,119839.2715,-0.00013595,0.070182614,0.903876089,245.4531813
Node_14,rep_083,120032.7703,-0.000125128,0.067149083,0.902854467,237.7469381
Node_14,rep_084,121838.589,-0.000121476,0.066045286,0.890170036,228.5045488
Node_14,rep_085,119150.2972,-0.000128046,0.068802859,0.892480029,244.5633394
Node_14,rep_086,119528.3168,-0.000133239,0.066654156,0.885494833,230.6501716
Node_14,rep_087,119865.9848,-0.000122914,0.068326856,0.908931508,244.1740132
Node_14,rep_088,121339.1597,-0.000121637,0.067202215,0.895462173,243.0969142
Node_14,rep_089,120073.0288,-0.000134239,0.068733128,0.893157446,241.9740438
Node_14,rep_090,119471.9223,-0.000126073,0.068580355,0.908126703,238.4243458
Node_14,rep_091,119730.4097,-0.000132496,0.069012284,0.904929501,240.148871
Node_14,rep_092,119339.7135,-0.00012045,0.067161031,0.903871439,234.1755053
Node_14,rep_093,121181.9788,-0.000141987,0.06804368,0.883689587,244.0920549
Node_14,rep_094,118805.6683,-0.000122651,0.06738473,0.904278176,233.8281608
Node_14,rep_095,119695.8049,-0.000134875,0.068544093,0.90422302,241.5008583
Node_14,rep_096,118367.2967,-0.000130613,0.068642859,0.903235248,240.715982
Node_14,rep_097,117685.7773,-0.000119656,0.067577962,0.906916932,232.1875011
Node_14,rep_098,119746.8243,-0.000127001,0.067550977,0.893289644,236.9437102
Node_14,rep_099,118869.7938,-0.000133689,0.070202064,0.907214538,251.4119487
Node_14,rep_100,121104.878,-0.000125236,0.066904149,0.888324231,234.7473518
